fill	y	x	density	scaled	count	group	PANEL	ymin	ymax
#00BA38	0.0454545454545454	0.598736879558797	1.71409862268596e-18	4.92797443372209e-18	8.57049311342982e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.600515922433731	5.49997484270756e-18	1.58122380195992e-17	2.74998742135378e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.602294965308664	5.93426998067316e-18	1.70608215656443e-17	2.96713499033658e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.604074008183597	8.38397906510056e-19	2.41036507111448e-18	4.19198953255028e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.60585305105853	2.24280670806917e-18	6.44799194799317e-18	1.12140335403459e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.607632093933464	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.609411136808397	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.61119017968333	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.612969222558264	2.77346598205824e-18	7.97361906222415e-18	1.38673299102912e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.614748265433197	1.4556383908935e-18	4.18491017968792e-18	7.2781919544675e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.61652730830813	3.92158451324426e-18	1.12744202493235e-17	1.96079225662213e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.618306351183064	4.78583931177965e-18	1.37591229933992e-17	2.39291965588983e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.620085394057997	3.51458914212726e-20	1.01043225916024e-19	1.75729457106363e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.62186443693293	2.10558449178921e-18	6.0534828079609e-18	1.0527922458946e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.623643479807863	1.25816650196189e-17	3.61718530834481e-17	6.29083250980944e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.625422522682797	1.22036300507436e-17	3.50850155835433e-17	6.10181502537181e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.62720156555773	2.25110487665986e-18	6.47184889654936e-18	1.12555243832993e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.628980608432663	1.4930902452704e-18	4.29258296958589e-18	7.46545122635202e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.630759651307596	1.65948409203947e-18	4.77095954136197e-18	8.29742046019733e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.63253869418253	7.00819423937705e-19	2.01483167777656e-18	3.50409711968853e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.634317737057463	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.636096779932396	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.63787582280733	7.66859116635432e-19	2.20469351706519e-18	3.83429558317716e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.639654865682263	5.89775625681089e-18	1.69558458686267e-17	2.94887812840544e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.641433908557196	6.02266415026484e-19	1.73149517551635e-18	3.01133207513242e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.64321295143213	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.644991994307063	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.646771037181996	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.648550080056929	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.650329122931863	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.652108165806796	4.14952483296322e-19	1.19297408085509e-18	2.07476241648161e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.653887208681729	1.76190347295966e-18	5.06541172982558e-18	8.80951736479829e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.655666251556663	3.22434764788029e-20	9.2698883039107e-20	1.61217382394015e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.657445294431596	8.656382599837e-19	2.48868014803422e-18	4.3281912999185e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.659224337306529	2.44501637916154e-19	7.02933777967762e-19	1.22250818958077e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.661003380181462	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.662782423056396	1.13881203838165e-18	3.27404534119849e-18	5.69406019190827e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.664561465931329	3.81315447289095e-18	1.09626876222526e-17	1.90657723644547e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.666340508806262	4.34073515107946e-18	1.24794638797148e-17	2.17036757553973e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.668119551681196	3.49656417941501e-19	1.00525014453515e-18	1.74828208970751e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.669898594556129	1.78943967784169e-18	5.14457736934274e-18	8.94719838920847e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.671677637431062	8.97824566684002e-20	2.58121466993149e-19	4.48912283342001e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.673456680305995	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.675235723180929	5.21216225061373e-18	1.49847867418429e-17	2.60608112530687e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.677014766055862	2.80803211380552e-18	8.07299549906903e-18	1.40401605690276e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.678793808930795	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.680572851805728	6.11959990289326e-19	1.75936387013778e-18	3.05979995144663e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.682351894680662	1.79657633019172e-18	5.16509499875906e-18	8.9828816509586e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.684130937555595	1.96688751180276e-18	5.65473377312611e-18	9.83443755901381e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.685909980430528	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.687689023305462	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.689468066180395	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.691247109055328	2.23733854017943e-18	6.43227115386656e-18	1.11866927008971e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.693026151930262	1.35551218380594e-18	3.89705078691863e-18	6.7775609190297e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.694805194805195	1.91522928880094e-18	5.50621816330338e-18	9.57614644400469e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.696584237680128	6.64773202293189e-18	1.9112000335144e-17	3.32386601146595e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.698363280555061	9.70167535991478e-18	2.78919821212007e-17	4.85083767995739e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.700142323429995	3.95024781938232e-18	1.13568262660864e-17	1.97512390969116e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.701921366304928	5.34015449054646e-19	1.53527600181501e-18	2.67007724527323e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.703700409179861	5.77213910471257e-20	1.65947008879444e-19	2.88606955235629e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.705479452054795	6.17510038438579e-18	1.77532006718704e-17	3.0875501921929e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.707258494929728	2.66825893834014e-18	7.67115243934229e-18	1.33412946917007e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.709037537804661	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.710816580679594	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.712595623554528	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.714374666429461	2.09222077730199e-21	6.01506258962518e-21	1.046110388651e-19	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.716153709304394	9.23573736453311e-21	2.65524264512109e-20	4.61786868226655e-19	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.717932752179328	2.34904772265003e-22	6.75343120145152e-22	1.17452386132502e-20	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.719711795054261	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.721490837929194	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.723269880804127	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.725048923679061	2.54750107310863e-19	7.32397774084141e-19	1.27375053655431e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.726827966553994	2.04768202133856e-18	5.88701520204041e-18	1.02384101066928e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.728607009428927	5.55487706121605e-18	1.59700800046423e-17	2.77743853060803e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.730386052303861	8.41334873968103e-18	2.41880875128222e-17	4.20667436984051e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.732165095178794	7.3853046588328e-18	2.12324962299701e-17	3.6926523294164e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.733944138053727	4.19879095163766e-19	1.20713792009183e-18	2.09939547581883e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.73572318092866	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.737502223803594	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.739281266678527	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.74106030955346	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.742839352428393	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.744618395303327	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.74639743817826	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.748176481053193	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.749955523928127	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.75173456680306	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.753513609677993	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.755292652552927	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.75707169542786	2.5745342309323e-19	7.40169713741212e-19	1.28726711546615e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.758850738302793	3.68401514297694e-19	1.05914165018039e-18	1.84200757148847e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.760629781177726	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.76240882405266	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.764187866927593	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.765966909802526	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.76774595267746	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.769524995552393	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.771304038427326	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.773083081302259	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.774862124177193	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.776641167052126	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.778420209927059	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.780199252801993	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.781978295676926	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.783757338551859	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.785536381426792	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.787315424301726	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.789094467176659	6.50304457980574e-19	1.8696028925349e-18	3.25152228990287e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.790873510051592	1.59737384608857e-18	4.59239472597311e-18	7.98686923044283e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.792652552926526	1.24993200608629e-18	3.59351141664891e-18	6.24966003043143e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.794431595801459	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.796210638676392	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.797989681551325	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.799768724426259	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.801547767301192	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.803326810176125	3.21960080643453e-19	9.25624129843736e-19	1.60980040321727e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.805105853051059	4.22287317236314e-19	1.21406147550876e-18	2.11143658618157e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.806884895925992	4.16344037601135e-19	1.19697475149708e-18	2.08172018800568e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.808663938800925	1.41642915118309e-18	4.07218496755527e-18	7.08214575591547e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.810442981675858	3.9542427408731e-20	1.13683115276173e-19	1.97712137043655e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.812222024550792	1.48515667717219e-18	4.26977423487321e-18	7.42578338586093e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.814001067425725	3.34214757935713e-19	9.60855904486399e-19	1.67107378967857e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.815780110300658	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.817559153175592	5.49304509789533e-19	1.57923152422193e-18	2.74652254894766e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.819338196050525	9.85737233578782e-19	2.83396055580061e-18	4.92868616789391e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.821117238925458	2.39652483796249e-18	6.88992627084259e-18	1.19826241898124e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.822896281800391	3.98633073030024e-18	1.14605633907445e-17	1.99316536515012e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.824675324675325	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.826454367550258	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.828233410425191	1.87598898101037e-18	5.39340363151158e-18	9.37994490505186e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.830012453300125	2.82363613554912e-18	8.11785652351535e-18	1.41181806777456e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.831791496175058	1.06091023033044e-18	3.05008032930464e-18	5.30455115165221e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.833570539049991	1.87391744670882e-18	5.38744804182642e-18	9.36958723354411e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.835349581924924	3.93524572964025e-18	1.13136957753884e-17	1.96762286482013e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.837128624799858	3.89515874612813e-18	1.11984470800926e-17	1.94757937306406e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.838907667674791	1.99193408839847e-18	5.72674181716881e-18	9.95967044199233e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.840686710549724	8.86825434348089e-20	2.54959254374393e-19	4.43412717174045e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.842465753424658	3.49370705505396e-21	1.00442873113344e-20	1.74685352752698e-19	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.844244796299591	2.64660852703008e-18	7.60890825338736e-18	1.32330426351504e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.846023839174524	8.26714537226898e-19	2.37677578729782e-18	4.13357268613449e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.847802882049457	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.849581924924391	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.851360967799324	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.853140010674257	1.25245307531579e-18	3.60075940375082e-18	6.26226537657894e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.854919053549191	4.20158340970853e-18	1.2079407421581e-17	2.10079170485426e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.856698096424124	2.50308970895847e-18	7.196296600327e-18	1.25154485447923e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.858477139299057	1.8677980450461e-18	5.36985497305871e-18	9.33899022523051e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.86025618217399	2.27474821983874e-18	6.53982269290575e-18	1.13737410991937e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.862035225048924	8.38898843616988e-18	2.41180524802332e-17	4.19449421808494e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.863814267923857	4.47395134110799e-18	1.28624558324122e-17	2.236975670554e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.86559331079879	1.43055709524781e-18	4.11280231957371e-18	7.15278547623903e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.867372353673724	5.4428538719958e-18	1.56480171984799e-17	2.7214269359979e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.869151396548657	8.84234035984539e-18	2.54214236280676e-17	4.42117017992269e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.87093043942359	5.26398239735228e-18	1.51337678768252e-17	2.63199119867614e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.872709482298523	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.874488525173457	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.87626756804839	1.48828840598035e-18	4.27877784720666e-18	7.44144202990173e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.878046610923323	4.97740182894218e-18	1.43098586246764e-17	2.48870091447109e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.879825653798257	2.84894974661307e-18	8.19063228244623e-18	1.42447487330654e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.88160469667319	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.883383739548123	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.885162782423056	1.9352437725876e-19	5.56375911403949e-19	9.67621886293799e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.88694182529799	9.48630599983874e-19	2.72728026374679e-18	4.74315299991937e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.888720868172923	1.41755955210442e-18	4.07543483122497e-18	7.08779776052211e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.890499911047856	1.81058315927072e-19	5.20536414936992e-19	9.05291579635359e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.89227895392279	5.11993032762699e-18	1.47196231436484e-17	2.55996516381349e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.894057996797723	7.14301156711811e-18	2.05359119461752e-17	3.57150578355905e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.895837039672656	3.46314116939284e-18	9.95641144404854e-18	1.73157058469642e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.89761608254759	6.05759464380658e-18	1.74153757196034e-17	3.02879732190329e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.899395125422523	1.0704246092802e-17	3.0774338407051e-17	5.352123046401e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.901174168297456	1.33652818685679e-18	3.84247245030655e-18	6.68264093428396e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.902953211172389	5.95835121263156e-22	1.71300542771423e-21	2.97917560631578e-20	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.904732254047323	7.9695882674989e-21	2.29122914572935e-20	3.98479413374945e-19	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.906511296922256	1.31061621719921e-21	3.76797643105192e-21	6.55308108599606e-20	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.908290339797189	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.910069382672122	1.82236896685274e-18	5.23924793976348e-18	9.1118448342637e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.911848425547056	1.487269067763e-18	4.27584728498118e-18	7.436345338815e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.913627468421989	5.97742325616342e-19	1.71848857446436e-18	2.98871162808171e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.915406511296922	1.37617370903858e-18	3.9564519595003e-18	6.88086854519292e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.917185554171856	1.09849071067335e-18	3.15812291441951e-18	5.49245355336673e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.918964597046789	2.10213374563196e-18	6.04356203174935e-18	1.05106687281598e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.920743639921722	1.60478359581361e-19	4.61369750092551e-19	8.02391797906807e-18	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.922522682796655	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.924301725671589	9.5107899480943e-19	2.73431931444335e-18	4.75539497404715e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.926080768546522	7.09511805777693e-18	2.03982197583099e-17	3.54755902888846e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.927859811421455	5.94215507569638e-18	1.70834909419378e-17	2.97107753784819e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.929638854296388	4.10228736589261e-18	1.17939347195915e-17	2.0511436829463e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.931417897171322	9.2989249755896e-18	2.67340886541281e-17	4.6494624877948e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.933196940046255	2.04094997676764e-18	5.86766080603711e-18	1.02047498838382e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.934975982921188	1.74744227726738e-18	5.02383629086925e-18	8.73721138633688e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.936755025796122	7.34450519098189e-18	2.11151991667687e-17	3.67225259549095e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.938534068671055	1.74311797445348e-18	5.0114040693923e-18	8.71558987226739e-17	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.940313111545988	4.98077307782291e-19	1.43195508489592e-18	2.49038653891145e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.942092154420922	4.98537452025925e-18	1.43327798372942e-17	2.49268726012962e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.943871197295855	4.72124375020457e-18	1.35734129812908e-17	2.36062187510229e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.945650240170788	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.947429283045721	7.21870635206686e-19	2.07535318427533e-18	3.60935317603343e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545455	0.949208325920655	3.63387881699364e-18	1.04472762934305e-17	1.81693940849682e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545455	0.950987368795588	5.41390895146278e-18	1.55648015500423e-17	2.70695447573139e-16	2	1	0.0454545454545454	0.0454545454545455
#00BA38	0.0454545454545454	0.952766411670521	7.29164724401713e-19	2.0963234391922e-18	3.64582362200856e-17	2	1	0.0454545454545454	0.0454545454545454
#00BA38	0.0454545454545454	0.954545454545455	0	0	0	2	1	0.0454545454545454	0.0454545454545454
#619CFF	0.047515623538224	0.0454545454545455	0.00124302186802152	0.00981729558651645	0.0621510934010762	3	1	0.0454545454545454	0.047515623538224
#619CFF	0.0477470961225672	0.0472335883294787	0.00138262137493228	0.0109198422579247	0.0691310687466139	3	1	0.0454545454545454	0.0477470961225672
